p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.06899508863585e-13	0.322076283978797	0.415	0.3	2.51673513717537e-09	1	VPS13C
1.08093727529587e-13	0.270540520928388	0.589	0.453	2.54485062722907e-09	1	SELENOI
1.11388317022383e-13	0.339408417538733	0.408	0.293	2.62241514765795e-09	1	DRAXIN
1.1496625240393e-13	0.26582019428041	0.517	0.381	2.70665048034572e-09	1	PIR
1.22419748440606e-13	0.255223757246998	0.72	0.595	2.88212813753718e-09	1	U2AF2
1.26453686429042e-13	0.392017194500675	0.288	0.188	2.97709913959894e-09	1	TC2N
1.32472565466524e-13	0.285681781846078	0.581	0.451	3.11880160877837e-09	1	CABIN1
1.4176829220361e-13	0.274164573344512	0.363	0.245	3.3376509033496e-09	1	SEMA4D
1.47595393923076e-13	0.323213265535909	0.527	0.411	3.47483835913098e-09	1	ZNF92
1.50920537265004e-13	0.251030401467199	0.671	0.535	3.55312220882998e-09	1	FASTKD2
1.53260967913177e-13	0.261395259337546	0.74	0.59	3.60822296757992e-09	1	CHCHD6
1.58304661497002e-13	0.255388812411767	0.647	0.521	3.72696664562393e-09	1	GEMIN2
1.65830658321471e-13	0.326059241917777	0.407	0.296	3.9041511888624e-09	1	MTMR12
1.67599196813937e-13	0.264974128639539	0.997	0.829	3.94578789059052e-09	1	UCHL1
1.93822046697773e-13	0.339227893584446	0.346	0.238	4.56315244540566e-09	1	SLC18B1
2.03961480923382e-13	0.275942157986127	0.576	0.454	4.80186514537918e-09	1	RNF138
2.05211425945726e-13	0.258287660381383	0.709	0.592	4.83129260104023e-09	1	PRPSAP2
2.12495621780366e-13	0.264831985826405	0.776	0.648	5.00278442357515e-09	1	C19orf25
2.18008046502547e-13	0.259487276668681	0.352	0.237	5.13256343880946e-09	1	CCSAP
2.70617893968588e-13	0.34545193361985	0.356	0.24	6.37115707770248e-09	1	FAM171B
3.16675784264158e-13	0.265153660000362	0.563	0.448	7.45549798893108e-09	1	AP002360.1
3.63330342864502e-13	0.349965638184274	0.377	0.271	8.55388626205896e-09	1	DTX2
3.6888972525463e-13	0.342400896015772	0.303	0.201	8.68477080166975e-09	1	CCDC169
3.76730076630473e-13	0.252737306005382	0.739	0.627	8.86935619411122e-09	1	SPECC1
4.42256276826469e-13	0.318974143051441	0.255	0.16	1.04120395253256e-08	1	SLC6A15
4.5802874318767e-13	0.311352552123335	0.347	0.24	1.07833707008673e-08	1	RILP
4.7383275185752e-13	0.271937516900318	0.48	0.36	1.11554444769816e-08	1	CHSY1
4.96754227857178e-13	0.291300469437597	0.617	0.507	1.16950847864415e-08	1	KATNA1
5.0139108546167e-13	0.267193852616038	0.695	0.562	1.18042503250241e-08	1	WDR3
5.27481331707612e-13	0.264055700294033	0.467	0.342	1.24184929923923e-08	1	E2F1
5.40629037012655e-13	0.292254764988229	0.508	0.384	1.27280294183889e-08	1	PDXP
5.43750755724055e-13	0.289300017647819	0.561	0.445	1.28015240420114e-08	1	WASHC4
6.30498595940346e-13	0.278799301094944	0.439	0.315	1.48438284442236e-08	1	ZNF695
6.39110475150551e-13	0.366257989461793	0.317	0.219	1.50465779164694e-08	1	TTC21B
7.07556549164811e-13	0.308121372548333	0.397	0.283	1.66580038369871e-08	1	NKAIN1
9.46105479356725e-13	0.307795986414331	0.348	0.244	2.22741613004954e-08	1	TMEM131L
1.10177617925981e-12	0.317277446409629	0.313	0.21	2.59391165883138e-08	1	PNPLA3
1.23529854426327e-12	0.284464866621688	0.619	0.497	2.90826336275903e-08	1	UTP20
1.30436022175202e-12	0.293323064975769	0.331	0.231	3.07085527007077e-08	1	GREB1
1.34592307737156e-12	0.298449665272238	0.433	0.318	3.16870670105587e-08	1	FBXL6
1.36604396843235e-12	0.256672840368099	0.756	0.633	3.21607731488029e-08	1	TNPO3
1.47352858378752e-12	0.298423945276556	0.272	0.176	3.46912834481097e-08	1	FAR2
1.48573042531801e-12	0.289390310232305	0.389	0.279	3.4978551403262e-08	1	USP13
1.70113119629e-12	0.253806893605237	0.359	0.252	4.00497317542554e-08	1	RGS16
1.72347259917311e-12	0.342204291224394	0.456	0.351	4.05757154023324e-08	1	SLC9A3R2
1.74986152037073e-12	0.306564767999877	0.321	0.22	4.11969897740881e-08	1	NOS1AP
1.80344620803345e-12	0.296690231321241	0.455	0.343	4.24585340757315e-08	1	ITPK1
1.84626644107528e-12	0.283387980967718	0.653	0.528	4.34666508222354e-08	1	DDX10
2.16158270448703e-12	0.309403082139096	0.595	0.477	5.08901416117381e-08	1	GYG1
2.29154565662022e-12	0.297386526236946	0.572	0.458	5.39498593938098e-08	1	ARHGEF35
2.35274950036135e-12	0.277373502008306	0.617	0.508	5.53907814870073e-08	1	PPP2R3B
2.36059092496880e-12	0.257045559091855	0.696	0.549	5.55753921465406e-08	1	DUSP6
2.72524069256192e-12	0.255365862100038	0.669	0.548	6.41603416249854e-08	1	CASP6
2.89715298663653e-12	0.265477037211411	0.462	0.344	6.82076727643839e-08	1	ABHD17B
2.96768738019148e-12	0.277092868916498	0.548	0.435	6.98682639918479e-08	1	RTKN2
3.22191794712246e-12	0.391063862417712	0.363	0.258	7.58536142291041e-08	1	NBEA
3.5767750152528e-12	0.298730226286194	0.409	0.299	8.42080141840967e-08	1	FAM76A
3.76361281173894e-12	0.252145781563068	0.63	0.504	8.86067364267699e-08	1	MAP2K1
4.30076159780429e-12	0.255135657163091	0.754	0.644	1.01252830297106e-07	1	POLR2D
6.10792119687372e-12	0.272332355667039	0.513	0.393	1.43798788737998e-07	1	ACAD8
6.1882117820225e-12	0.311169830652925	0.561	0.451	1.45689069984156e-07	1	LONRF1
7.04786704301639e-12	0.322499654148693	0.3	0.206	1.65927933793735e-07	1	CHST9
8.66576708982584e-12	0.285577063341469	0.47	0.356	2.0401815459577e-07	1	IPO8
1.08265826732364e-11	0.266062058804254	0.588	0.47	2.54890235876004e-07	1	GINS1
1.12312191374268e-11	0.298937487183623	0.573	0.452	2.64416592152438e-07	1	SUN1
1.12437782529428e-11	0.323252448403726	0.407	0.295	2.64712271409033e-07	1	ZGRF1
1.19877594692053e-11	0.290143483032979	0.457	0.343	2.822278211835e-07	1	GSTO2
1.29312516212694e-11	0.273188295150974	0.584	0.464	3.04440456919545e-07	1	GSS
1.31129106052859e-11	0.272865462370809	0.373	0.266	3.08717254380246e-07	1	ZIC5
1.48738488227349e-11	0.267629350943358	0.64	0.531	3.50175022833647e-07	1	ALKBH5
1.52146798050256e-11	0.280526100885945	0.583	0.455	3.58199206649718e-07	1	BLM
1.62420631224387e-11	0.301085716918196	0.407	0.299	3.82386892091574e-07	1	PELI1
1.86251505108769e-11	0.259575886785699	0.63	0.515	4.38491918477575e-07	1	AKAP17A
1.89543943989576e-11	0.318117613603365	0.372	0.268	4.46243307334658e-07	1	TMEM246
1.89951377811049e-11	0.268918718170487	0.635	0.525	4.47202528780554e-07	1	NCAPD3
1.96512026025467e-11	0.320498975558571	0.525	0.421	4.62648262871758e-07	1	WRN
2.33137172570828e-11	0.263446696704415	0.602	0.49	5.488748453835e-07	1	TCF12
2.8931989809755e-11	0.263841172064111	0.374	0.272	6.81145836091062e-07	1	ZNF670
2.98488305193989e-11	0.295932409258336	0.483	0.378	7.02731016918209e-07	1	TBCD
3.82834712745411e-11	0.557662703379482	0.56	0.468	9.01307764216522e-07	1	CAVIN3
3.83786532772281e-11	0.277840656962452	0.282	0.191	9.03548634105782e-07	1	DENND11
4.0868770114948e-11	0.282506592588512	0.38	0.281	9.6217345481622e-07	1	SRD5A1
5.14523630529064e-11	0.258321484479936	0.355	0.258	1.21134298335458e-06	1	L3MBTL3
5.19598510029261e-11	0.281819055238327	0.473	0.363	1.22329077216189e-06	1	KIF15
5.25004913158161e-11	0.273552437847378	0.443	0.336	1.23601906704826e-06	1	RTKN
6.62112642372296e-11	0.296941984422638	0.411	0.305	1.5588117939371e-06	1	GDAP1
7.34718536173771e-11	0.254159718351876	0.329	0.228	1.72974784971391e-06	1	ZNF678
8.20752113343265e-11	0.265526726981574	0.372	0.269	1.93229670044405e-06	1	ZNF512
8.3263297173515e-11	0.267421400191104	0.401	0.296	1.96026780535606e-06	1	EXOC2
9.54486993208059e-11	0.313435116321116	0.31	0.22	2.24714872810973e-06	1	MPP2
1.12220256336689e-10	0.252317313462045	0.428	0.327	2.64200149493466e-06	1	WRAP73
1.14708558595317e-10	0.288607493464646	0.274	0.186	2.70058359500955e-06	1	SLC2A13
1.52892716537644e-10	0.263191851550598	0.57	0.456	3.59955322544576e-06	1	DTL
1.54174905494653e-10	0.319069931496286	0.449	0.351	3.62973980006061e-06	1	TFRC
1.64655990763988e-10	0.260387493991098	0.488	0.384	3.87649599055658e-06	1	TIMM21
1.79105997752765e-10	0.264229707018222	0.283	0.195	4.21669250509335e-06	1	JAZF1
2.07701634530605e-10	0.283740870054304	0.313	0.219	4.88991958175404e-06	1	LRRC8B
2.89188534779733e-10	0.259298250110064	0.422	0.324	6.80836567431926e-06	1	PEX3
4.43447399691263e-10	0.332964937812764	0.354	0.264	1.04400821309314e-05	1	TACC2
5.84689597523606e-10	0.257456044230285	0.286	0.198	1.37653471944983e-05	1	NOCT
5.90955601687713e-10	0.260431992894347	0.546	0.444	1.39128677305338e-05	1	NLE1
7.64890438065968e-10	0.255407765827034	0.584	0.478	1.80078155833871e-05	1	NOM1
1.38903844316554e-09	0.262262050213156	0.269	0.187	3.27021320674463e-05	1	ZBTB3
1.57408386858498e-09	0.252437745654552	0.644	0.551	3.70586565180961e-05	1	ERLIN2
1.60334545906276e-09	0.253271189714181	0.516	0.404	3.77475621427145e-05	1	WDR60
2.49681953408071e-09	0.282512077919303	0.763	0.679	5.87826222908622e-05	1	WDR54
2.54522848643644e-09	0.254481072691568	0.278	0.196	5.99223142561732e-05	1	RGS17
2.68250352891006e-09	0.29515296812808	0.312	0.228	6.31541805811297e-05	1	RCBTB1
2.96568747721072e-09	0.259523304623122	0.501	0.405	6.98211802759721e-05	1	AGTPBP1
6.7625845832084e-09	0.300387756673646	0.396	0.314	0.000159211528842475	1	GPC2
7.0356714322655e-09	0.279883902585399	0.516	0.428	0.000165640812529827	1	NCBP1
1.16885183483425e-08	0.260671824025398	0.358	0.276	0.000275182787475028	1	ARHGEF40
2.41375786234626e-08	0.251477816983481	0.577	0.485	0.000568271013532179	1	CDC16
2.45722504337679e-08	0.265582955783285	0.292	0.215	0.000578504491962197	1	ADAT2
4.03548584383037e-08	0.300620027174976	0.308	0.23	0.000950074432212985	1	PARP14
8.13310268035851e-08	0.253165152992151	0.369	0.291	0.0019147763640368	1	OMA1
8.28896206664471e-08	0.254656725626581	0.434	0.35	0.00195147033935016	1	DNAJC11
2.71121774145586e-07	0.256940068754955	0.271	0.202	0.00638301992870953	1	TCFL5
5.61292014367374e-07	0.257574067665008	0.536	0.46	0.0132144978942511	1	LRRC8A
7.68105147991031e-07	0.257450436424175	0.33	0.259	0.0180834994991528	1	ZNF732
9.61847163941721e-07	0.261293302408899	0.286	0.218	0.0226447677806799	1	ADCY2
7.96738427263274e-05	0.260445795090757	0.281	0.228	1	1	DBP
0	6.12491634782091	0.725	0.095	0	2	IGFBP3
0	4.57264182048267	0.851	0.043	0	2	ISL1
0	4.28947946379221	0.562	0.008	0	2	TCIM
0	4.27324560469107	0.609	0.019	0	2	GABRP
0	4.26225618919638	0.694	0.112	0	2	IGFBP7
0	4.22150531683594	0.671	0.035	0	2	EPAS1
0	4.04449191350747	0.682	0.013	0	2	WNT6
0	3.84211952167955	0.82	0.091	0	2	GATA3
0	3.83318529447469	0.595	0.017	0	2	DLX5
0	3.68689889630986	0.868	0.136	0	2	TFAP2A
0	3.67362697025674	0.882	0.149	0	2	WLS
0	3.4199952023239	0.946	0.485	0	2	TMEM54
0	3.3762812216563	0.44	0.018	0	2	DIO3
0	3.34570183612157	0.932	0.211	0	2	MSX2
0	3.3059464893087	0.469	0.005	0	2	C1orf105
0	3.23543192582648	0.615	0.073	0	2	GAS1
0	3.04413350627474	0.929	0.115	0	2	HAND1
0	2.97337397171306	0.714	0.099	0	2	EFNA1
0	2.9241142522247	0.374	0.003	0	2	VTCN1
0	2.86434285103645	0.911	0.177	0	2	TBX3
0	2.75396165949694	0.418	0.008	0	2	SPNS2
0	2.55990337860984	0.423	0.015	0	2	AMER2
8.57064737338517e-306	3.6842714663577	0.983	0.951	2.01778751111607e-301	2	KRT19
8.93411945790162e-303	2.44121924377879	0.898	0.22	2.10335974397378e-298	2	PRTG
1.57299237381893e-300	2.45481032668366	0.406	0.014	3.70329594568191e-296	2	LMO1
2.45842086126485e-299	2.79756131241193	0.595	0.066	5.78786023367584e-295	2	FLRT3
1.04742569057162e-291	2.70125370872911	0.866	0.247	2.46595430331277e-287	2	DOK4
2.15430569245786e-290	2.2008030203015	0.402	0.015	5.07188189175353e-286	2	ADAMTS18
1.11103704658102e-287	2.79263762074078	0.577	0.072	2.6157145187657e-283	2	AMOT
2.38551801972286e-287	2.14772259327967	0.411	0.018	5.61622507383354e-283	2	PPARG
4.08461568158696e-285	2.28115633914457	0.491	0.038	9.61641069916019e-281	2	MEIS1
1.24939002302067e-281	2.73465729683614	0.66	0.115	2.94143893119757e-277	2	TANC2
3.12309691871543e-281	2.61646498428942	0.62	0.094	7.35270707573173e-277	2	BOC
5.22054178512513e-279	2.45354896062196	0.469	0.035	1.22907215247201e-274	2	GATA3-AS1
2.03820425936391e-277	2.1911885582661	0.422	0.023	4.79854428782045e-273	2	SLCO2A1
7.06297466560223e-277	2.53818777059682	0.989	0.986	1.66283612552273e-272	2	KRT8
1.51632223637033e-273	2.59345203973838	0.372	0.013	3.56987744108666e-269	2	TRIM55
9.77001450180275e-273	2.34309154992495	0.306	0.001	2.30015451415942e-268	2	LINC00379
1.21818473252908e-268	2.64611514626123	0.922	0.328	2.86797231579322e-264	2	AHNAK
2.16488653811428e-268	2.79629187602268	0.854	0.279	5.09679237668245e-264	2	ARHGAP29
4.47023925267967e-260	1.92773861157724	0.338	0.009	1.05242842725838e-255	2	DLX6
7.96446327529237e-260	2.21560540221454	0.655	0.105	1.87507358890208e-255	2	HOXB2
5.31137724031343e-251	3.48754248263549	0.862	0.396	1.25045754368699e-246	2	SESN3
2.34491386816309e-250	2.35286073282655	0.468	0.045	5.52063071981637e-246	2	SCUBE3
3.55745891267381e-250	2.16300149071098	0.648	0.1	8.37532551810794e-246	2	MEIS2
2.21423566486085e-249	2.88393997993937	0.558	0.081	5.21297502578189e-245	2	MYOF
1.36555443672003e-248	3.05132422062928	0.512	0.06	3.21492481036997e-244	2	LCP1
1.7488615690134e-244	2.43073386740039	0.485	0.052	4.11734479192824e-240	2	HOXB-AS1
2.67995739648098e-243	2.29282742364446	0.975	0.582	6.30942369853518e-239	2	BAMBI
2.65332268758175e-241	2.09083973994166	0.414	0.031	6.24671760337371e-237	2	ACKR3
6.70975426833077e-241	2.90110753657066	0.414	0.032	1.57967744739311e-236	2	SOX7
3.37681757151643e-240	2.76376237389899	0.957	0.855	7.95004160862112e-236	2	ID1
2.4990005059148e-234	1.9141682475925	0.318	0.01	5.88339689107521e-230	2	DLX2
2.03297683808485e-231	1.85993152928958	0.837	0.242	4.78623736990316e-227	2	HAPLN1
6.95663581926068e-230	1.79551201724569	1	0.988	1.63780077092854e-225	2	S100A11
6.20986981025528e-229	2.72857659386772	0.468	0.055	1.4619896494284e-224	2	ABCG2
1.46139193130583e-226	2.19095710620391	0.308	0.01	3.44055502387331e-222	2	CDH10
1.10335460533525e-224	1.49627721298103	0.992	0.993	2.59762774734077e-220	2	TBCA
1.07051350113285e-222	1.68804563564526	0.26	0.002	2.52030993571708e-218	2	CLIC5
1.4022287254299e-219	2.89796756907891	0.725	0.226	3.30126708827961e-215	2	ATP2B4
2.44165987284919e-219	2.46490728156753	0.931	0.822	5.74839983864885e-215	2	ATP2B1
5.52940276491593e-219	2.74772070870548	0.914	0.623	1.30178729294416e-214	2	RHOBTB3
9.27640132920449e-219	1.69239269040664	0.286	0.007	2.18394316493461e-214	2	ERP27
8.2445912415163e-217	2.47516755589215	0.649	0.154	1.94102411599018e-212	2	ZFHX3
1.85151703129962e-214	2.40379859612811	0.823	0.322	4.35902654678869e-210	2	PKDCC
1.11041482894495e-213	2.62558822593635	0.826	0.385	2.61424963178511e-209	2	PALLD
1.54575453943434e-213	3.28358949129709	0.538	0.098	3.63916991219027e-209	2	HEY1
1.07386061348914e-211	1.86740065164873	0.328	0.018	2.52819004233749e-207	2	ENPEP
3.27159913080286e-211	2.96163325526004	0.743	0.267	7.70232583364918e-207	2	KCNK12
4.53196115602087e-211	1.89385701290731	0.782	0.229	1.06695961496199e-206	2	FAM89A
1.13253213251495e-209	2.56535396553361	0.897	0.578	2.66632039957996e-205	2	ID2
1.48727901219583e-206	2.68626654723583	0.922	0.79	3.50150097841265e-202	2	DSP
4.29189444254832e-206	4.09427238042887	0.637	0.178	1.01044070860915e-201	2	KRT7
4.41927319385021e-206	3.38332669347801	0.914	0.846	1.04042948802816e-201	2	CTSV
1.05370723229184e-204	2.55983447991091	0.802	0.384	2.48074293698468e-200	2	FUT8
1.895258205823e-204	2.0076272212812	0.606	0.112	4.46200639396909e-200	2	MSX1
2.7795518105202e-202	1.2913881699901	0.997	1	6.5438988275077e-198	2	MDK
6.93830671512079e-202	2.48532655290083	0.722	0.247	1.63348554994089e-197	2	NRIP1
8.04034510698817e-201	1.88142798727588	0.951	0.857	1.89293844853823e-196	2	CD99
1.30403112335565e-200	2.02745861564889	0.902	0.488	3.0700804737162e-196	2	STOM
1.46296452059984e-200	2.07289873680754	0.986	0.989	3.44425737084821e-196	2	TPM1
3.7648617866717e-200	2.06104336448046	0.992	0.989	8.86361410436119e-196	2	MALAT1
1.00089356887401e-198	2.35681079156955	0.498	0.082	2.35640372920007e-194	2	CCBE1
5.7338343619818e-198	2.29211525971767	0.374	0.034	1.34991662384137e-193	2	WNT4
4.77643452614027e-197	2.46353406574008	0.482	0.071	1.1245159804892e-192	2	LINC01198
1.34139985262183e-196	2.84476697139747	0.732	0.254	3.15805767302758e-192	2	ID4
8.37239011982845e-196	2.7162953106933	0.465	0.066	1.97111180591121e-191	2	ACPP
2.9889106378121e-193	3.96751679133447	0.56	0.123	7.03679231460102e-189	2	PLA2G2A
1.76529984443997e-189	2.12016514416829	0.422	0.055	4.15604542376501e-185	2	GPR157
3.0962124095401e-189	2.2916234683915	0.406	0.05	7.28941287578026e-185	2	SLC8A1
6.17646854862605e-189	2.15264663688051	0.425	0.056	1.45412599040303e-184	2	MXRA5
4.95292709036821e-188	2.34667880932957	0.54	0.101	1.16606762488539e-183	2	TNC
7.37123690211073e-187	1.8351470926397	0.969	0.894	1.73541030386393e-182	2	ANXA2
4.25993895308125e-186	1.95875894688449	0.368	0.037	1.00291742772392e-181	2	UNC5C
4.93533362287606e-186	1.92706730651662	0.418	0.055	1.16192559483371e-181	2	SMTNL2
5.31201321806479e-185	2.11076335025376	0.923	0.817	1.25060727192899e-180	2	ZFP36L1
1.94284536500721e-183	2.46300210226851	0.543	0.112	4.57404084283647e-179	2	HMX1
2.01732295669325e-183	1.54703337444687	0.258	0.009	4.74938343694293e-179	2	DIO3OS
1.77482360593085e-181	1.65693682427172	0.932	0.896	4.17846721544301e-177	2	PERP
3.11902734198695e-181	3.25756413106647	0.806	0.41	7.34312607123987e-177	2	FN1
4.54278786259869e-181	2.51941892982046	0.64	0.197	1.06950854649161e-176	2	SMARCA2
2.45367088271814e-180	2.94726249302757	0.495	0.085	5.77667735918333e-176	2	LUM
1.07059572622186e-177	1.97774142938836	0.917	0.795	2.52050351824413e-173	2	TAGLN2
1.66664400335136e-177	2.48781043960249	0.831	0.499	3.92377997709011e-173	2	ARL4C
1.66776977396846e-174	1.54651441752705	0.992	0.998	3.92643037885393e-170	2	KRT18
4.88409406387315e-174	2.21212314920023	0.632	0.183	1.14986226545765e-169	2	MXRA8
3.38551912743843e-173	2.26797464602581	0.718	0.294	7.97052768172829e-169	2	ENTPD4
1.79233454100873e-172	1.8221975345643	0.995	0.998	4.21969320989684e-168	2	CALM2
4.24592311588742e-171	2.44701828966275	0.594	0.172	9.99617679173375e-167	2	KIAA1217
6.06126262745446e-171	1.84518536105475	0.417	0.061	1.4270030603816e-166	2	RNF43
5.03952518917906e-170	1.0631175679769	0.977	0.981	1.18645541528843e-165	2	PPDPF
1.6413290612649e-169	2.22036314315659	0.451	0.071	3.86418100893595e-165	2	HOXB6
6.10952964164931e-168	1.08671554506273	1	1	1.4383665635335e-163	2	TMSB10
1.20458663034965e-166	2.41701497316297	0.552	0.144	2.83595830383218e-162	2	MAGI3
1.97756195655464e-166	0.596573286735243	1	1	4.65577411431659e-162	2	TPT1
3.64619061759291e-165	2.19875608064806	0.794	0.371	8.58422657099899e-161	2	MIR205HG
8.02411557762255e-165	2.46835410570361	0.445	0.078	1.88911753043968e-160	2	ATP2B1-AS1
2.9596122869459e-164	3.80706387937034	0.411	0.065	6.96781520715673e-160	2	IGFBP5
3.54361193067755e-164	1.74424720531407	0.878	0.648	8.34272556839415e-160	2	ARID3A
7.5484536300365e-160	2.42654653131575	0.778	0.378	1.77713243811949e-155	2	ANXA3
2.79805477013096e-159	2.31727431761995	0.486	0.105	6.58746034531932e-155	2	DACT1
1.77305320314081e-156	2.61644640682866	0.94	0.927	4.17429915615441e-152	2	SLC2A3
2.42956863642241e-155	2.19671706567521	0.665	0.257	5.71993344072928e-151	2	FIGN
3.43798659935742e-155	1.6583939217814	0.94	0.923	8.09405185086717e-151	2	GSTO1
2.48410197147207e-154	2.16317563001137	0.614	0.192	5.8483212714367e-150	2	RHOU
7.57153664323755e-154	1.95204832754951	0.829	0.578	1.78256687191742e-149	2	DLGAP4
8.95278234852401e-154	2.0231452997737	0.729	0.353	2.10775354831301e-149	2	STARD10
9.82054420411521e-153	1.83995225459879	0.798	0.445	2.31205072197484e-148	2	SDC4
1.9282455313616e-152	1.87541441800829	0.886	0.683	4.53966845448461e-148	2	IGDCC3
2.17594732304158e-152	1.23028901058027	0.955	0.939	5.12283278263679e-148	2	C4orf3
5.42200284658426e-151	0.667318165844544	1	1	1.27650213017133e-146	2	RPS27
5.56336023997847e-149	1.92080619590947	0.449	0.087	1.30978190129813e-144	2	DLC1
3.32703041829489e-148	1.9971696642894	0.843	0.618	7.83282771379166e-144	2	SUCO
1.30195346649765e-147	0.791332585419883	0.997	0.996	3.06518904617542e-143	2	GABARAP
6.28214801064342e-147	1.86961903629057	0.446	0.089	1.47900610614578e-142	2	KALRN
7.2581271304792e-146	1.92024867535127	0.477	0.107	1.70878087032872e-141	2	SMAD6
1.00053401457636e-145	2.54612503004282	0.698	0.323	2.35555723051712e-141	2	SH3BP5
3.53818047740536e-145	2.12901092378537	0.723	0.336	8.32993829795545e-141	2	LAMB1
5.84800295794244e-145	1.77798378321211	0.858	0.599	1.37679533638839e-140	2	PNRC1
3.79824765790624e-144	3.00073960256641	0.38	0.063	8.94221446100866e-140	2	ENG
2.83087253381028e-143	1.49858102096079	0.912	0.839	6.66472320634955e-139	2	PDLIM2
4.00522774149977e-142	1.71625901507379	0.848	0.644	9.42950767181292e-138	2	MAGED1
5.92072742146435e-138	1.76704831002551	0.951	0.967	1.39391685683535e-133	2	EZR
1.52183198399754e-137	2.19674911844759	0.76	0.426	3.58284903992541e-133	2	TRIML2
8.93149634505508e-137	1.92927386918079	0.44	0.097	2.10274218451632e-132	2	FAM110B
2.74720739926804e-136	1.51901337777404	0.926	0.841	6.46775038009676e-132	2	DNAJC15
4.42003814668956e-136	2.22313997320592	0.709	0.371	1.04060958087512e-131	2	UBE2J1
5.74103530602757e-136	1.95480007542384	0.315	0.041	1.35161194209807e-131	2	RASGRP1
